Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"INC","lei_12232_20100429, Art. 6º, caput, Inciso XIII",74,75,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] XIII – será vedada a aposição ao invólucro destinado às informações de que trata o art. 8º desta Lei, assim como dos documentos nele contidos, de informação, marca, sinal, etiqueta ou qualquer outro elemento que identifique a autoria do plano de comunicação publicitária, em qualquer momento anterior à abertura dos invólucros de que trata o § 2º do art. 9º desta Lei;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc13
"INC","lei_12232_20100429, Art. 6º, caput, Inciso XIV",76,77,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] XIV – será desclassificado o licitante que descumprir o disposto nos incisos XII e XIII deste artigo e demais disposições do instrumento convocatório.",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc14
"INC","lei_12232_20100429, Art. 7º, caput, Inciso I",86,87,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 7º O plano de comunicação publicitária de que trata o inciso III do art. 6o desta Lei será composto dos seguintes quesitos: ] I – raciocínio básico, sob a forma de texto, que apresentará um diagnóstico das necessidades de comunicação publicitária do órgão ou entidade responsável pela licitação, a compreensão do proponente sobre o objeto da licitação e os desafios de comunicação a serem enfrentados;",urn:lex:br:federal:lei:2010-04-29;12232!art7_cpt_inc1
"INC","lei_12232_20100429, Art. 7º, caput, Inciso II",88,89,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 7º O plano de comunicação publicitária de que trata o inciso III do art. 6o desta Lei será composto dos seguintes quesitos: ] II – estratégia de comunicação publicitária, sob a forma de texto, que indicará e defenderá as linhas gerais da proposta para suprir o desafio e alcançar os resultados e metas de comunicação desejadas pelo órgão ou entidade responsável pela licitação;",urn:lex:br:federal:lei:2010-04-29;12232!art7_cpt_inc2
"INC","lei_12232_20100429, Art. 7º, caput, Inciso III",90,91,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 7º O plano de comunicação publicitária de que trata o inciso III do art. 6o desta Lei será composto dos seguintes quesitos: ] III – ideia criativa, sob a forma de exemplos de peças publicitárias, que corresponderão à resposta criativa do proponente aos desafios e metas por ele explicitados na estratégia de comunicação publicitária;",urn:lex:br:federal:lei:2010-04-29;12232!art7_cpt_inc3
"INC","lei_12232_20100429, Art. 7º, caput, Inciso IV",92,93,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 7º O plano de comunicação publicitária de que trata o inciso III do art. 6o desta Lei será composto dos seguintes quesitos: ] IV – estratégia de mídia e não mídia, em que o proponente explicitará e justificará a estratégia e as táticas recomendadas, em consonância com a estratégia de comunicação publicitária por ela sugerida e em função da verba disponível indicada no instrumento convocatório, apresentada sob a forma de textos, tabelas, gráficos, planilhas e por quadro resumo que identificará as peças a serem veiculadas ou distribuídas e suas respectivas quantidades, inserções e custos nominais de produção e de veiculação.",urn:lex:br:federal:lei:2010-04-29;12232!art7_cpt_inc4
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso I",142,143,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] I – abertura dos 2 (dois) invólucros com a via não identificada do plano de comunicação e com as informações de que trata o art. 8o desta Lei, em sessão pública, pela comissão permanente ou especial;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc1
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso II",144,145,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] II – encaminhamento das propostas técnicas à subcomissão técnica para análise e julgamento;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc2
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso III",146,147,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] III – análise individualizada e julgamento do plano de comunicação publicitária, desclassificando-se as que desatenderem as exigências legais ou estabelecidas no instrumento convocatório, observado o disposto no inciso XIV do art. 6º desta Lei;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc3
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso IV",148,149,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] IV – elaboração de ata de julgamento do plano de comunicação publicitária e encaminhamento à comissão permanente ou especial, juntamente com as propostas, as planilhas com as pontuações e a justificativa escrita das razões que as fundamentaram em cada caso;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc4
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso V",150,151,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] V – análise individualizada e julgamento dos quesitos referentes às informações de que trata o art. 8º desta Lei, desclassificando- se as que desatenderem quaisquer das exigências legais ou estabelecidas no instrumento convocatório;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc5
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso VI",152,153,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] VI – elaboração de ata de julgamento dos quesitos mencionados no inciso V deste artigo e encaminhamento à comissão permanente ou especial, juntamente com as propostas, as planilhas com as pontuações e a justificativa escrita das razões que as fundamentaram em cada caso;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc6
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso VII",154,163,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] VII – realização de sessão pública para apuração do resultado geral das propostas técnicas, com os seguintes procedimentos: a) abertura dos invólucros com a via identificada do plano de comunicação publicitária; b) cotejo entre as vias identificadas e não identificadas do plano de comunicação publicitária, para identificação de sua autoria; c) elaboração de planilha geral com as pontuações atribuídas a cada um dos quesitos de cada proposta técnica; d) proclamação do resultado do julgamento geral da proposta técnica, registrando-se em ata as propostas desclassificadas e a ordem de classificação;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc7
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso VIII",164,165,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] VIII – publicação do resultado do julgamento da proposta técnica, com a indicação dos proponentes desclassificados e da ordem de classificação organizada pelo nome dos licitantes, abrindo-se prazo para interposição de recurso, conforme disposto na alínea b do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc8
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso IX",166,167,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] IX – abertura dos invólucros com as propostas de preços, em sessão pública, obedecendo-se ao previsto nos incisos II, III e IV do § 1º do art. 46 da Lei nº 8.666, de 21 de junho de 1993, nas licitações do tipo ""melhor técnica"", e ao disposto no § 2º do art. 46 da mesma Lei, nas licitações do tipo ""técnica e preço"";",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc9
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso X",168,169,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] X – publicação do resultado do julgamento final das propostas, abrindo-se prazo para interposição de recurso, conforme disposto na alínea b do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc10
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso XI",170,171,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] XI – convocação dos licitantes classificados no julgamento final das propostas para apresentação dos documentos de habilitação;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc11
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso XII",172,173,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] XII – recebimento e abertura do invólucro com os documentos de habilitação dos licitantes previstos no inciso XI deste artigo, em sessão pública, para análise da sua conformidade com as condições estabelecidas na legislação em vigor e no instrumento convocatório;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc12
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso XIII",174,175,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] XIII – decisão quanto à habilitação ou inabilitação dos licitantes previstos no inciso XI deste artigo e abertura do prazo para interposição de recurso, nos termos da alínea a do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc13
"INC","lei_12232_20100429, Art. 11., § 4º, Inciso XIV",176,177,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: ] XIV – reconhecida a habilitação dos licitantes, na forma dos incisos XI, XII e XIII deste artigo, será homologado o procedimento e adjudicado o objeto licitado, observado o disposto no § 3º do art. 2º desta Lei.",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc14
"INC","lei_12232_20100429, Art. 20-B., caput, Inciso I",252,253,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 20-B. Para fins desta Lei, os serviços de comunicação institucional compreendem os serviços de relações com a imprensa e de relações públicas, assim definidos: ] I – relações com a imprensa: ação que reúne estratégias organizacionais para promover e reforçar a comunicação dos órgãos e das entidades contratantes com seus públicos de interesse, por meio da interação com profissionais da imprensa; e",urn:lex:br:federal:lei:2010-04-29;12232!art20-2_cpt_inc1
"INC","lei_12232_20100429, Art. 20-B., caput, Inciso II",254,255,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 20-B. Para fins desta Lei, os serviços de comunicação institucional compreendem os serviços de relações com a imprensa e de relações públicas, assim definidos: ] II – relações públicas: esforço de comunicação planejado, coeso e contínuo que tem por objetivo estabelecer adequada percepção da atuação e dos objetivos institucionais, a partir do estímulo à compreensão mútua e da manutenção de padrões de relacionamento e fluxos de informação entre os órgãos e as entidades contratantes e seus públicos de interesse, no Brasil e no exterior. (Artigo acrescido pela Lei nº 14.356, de 31.5.2022)",urn:lex:br:federal:lei:2010-04-29;12232!art20-2_cpt_inc2
"ALI","lei_12232_20100429, Art. 11., § 4º, Inciso VII, Alínea a",155,156,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: VII – realização de sessão pública para apuração do resultado geral das propostas técnicas, com os seguintes procedimentos: ] a) abertura dos invólucros com a via identificada do plano de comunicação publicitária;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc7_ali1
"ALI","lei_12232_20100429, Art. 11., § 4º, Inciso VII, Alínea b",157,158,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: VII – realização de sessão pública para apuração do resultado geral das propostas técnicas, com os seguintes procedimentos: ] b) cotejo entre as vias identificadas e não identificadas do plano de comunicação publicitária, para identificação de sua autoria;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc7_ali2
"ALI","lei_12232_20100429, Art. 11., § 4º, Inciso VII, Alínea c",159,160,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: VII – realização de sessão pública para apuração do resultado geral das propostas técnicas, com os seguintes procedimentos: ] c) elaboração de planilha geral com as pontuações atribuídas a cada um dos quesitos de cada proposta técnica;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc7_ali3
"ALI","lei_12232_20100429, Art. 11., § 4º, Inciso VII, Alínea d",161,162,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 11. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: VII – realização de sessão pública para apuração do resultado geral das propostas técnicas, com os seguintes procedimentos: ] d) proclamação do resultado do julgamento geral da proposta técnica, registrando-se em ata as propostas desclassificadas e a ordem de classificação;",urn:lex:br:federal:lei:2010-04-29;12232!art11_par4_inc7_ali4
