Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"INC","lei_15211_20250917, Art. 33., § 2º, Inciso III",408,409,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 33. § 2º Os provedores de aplicações de internet deverão estabelecer e divulgar procedimentos objetivos e transparentes para a identificação do uso abusivo dos instrumentos de denúncia e para a aplicação das sanções previstas no § 1º deste artigo, os quais deverão conter, no mínimo: ] III – possibilidade de interposição de recurso pelo usuário sancionado; e",urn:lex:br:federal:lei:2025-09-17;15211!art33_par2_inc3
"INC","lei_15211_20250917, Art. 33., § 2º, Inciso IV",410,411,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 33. § 2º Os provedores de aplicações de internet deverão estabelecer e divulgar procedimentos objetivos e transparentes para a identificação do uso abusivo dos instrumentos de denúncia e para a aplicação das sanções previstas no § 1º deste artigo, os quais deverão conter, no mínimo: ] IV – definição de prazos procedimentais para a apresentação de recurso e para a resposta fundamentada por parte do provedor.",urn:lex:br:federal:lei:2025-09-17;15211!art33_par2_inc4
"INC","lei_15211_20250917, Art. 35., caput, Inciso I",430,431,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. Sem prejuízo das demais sanções cíveis, criminais ou administrativas, em caso de descumprimento das obrigações previstas nesta Lei, assegurados o devido processo legal, a ampla defesa e o contraditório, os infratores estarão sujeitos às seguintes penalidades: ] I – advertência, com prazo para adoção de medidas corretivas de até 30 (trinta) dias;",urn:lex:br:federal:lei:2025-09-17;15211!art35_cpt_inc1
"INC","lei_15211_20250917, Art. 35., caput, Inciso II",432,433,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. Sem prejuízo das demais sanções cíveis, criminais ou administrativas, em caso de descumprimento das obrigações previstas nesta Lei, assegurados o devido processo legal, a ampla defesa e o contraditório, os infratores estarão sujeitos às seguintes penalidades: ] II – multa simples, de até 10% (dez por cento) do faturamento do grupo econômico no Brasil no seu último exercício ou, ausente o faturamento, multa de R$ 10,00 (dez reais) até R$ 1.000,00 (mil reais) por usuário cadastrado do provedor sancionado, limitada, no total, a R$ 50.000.000,00 (cinquenta milhões de reais) por infração;",urn:lex:br:federal:lei:2025-09-17;15211!art35_cpt_inc2
"INC","lei_15211_20250917, Art. 35., caput, Inciso III",434,435,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. Sem prejuízo das demais sanções cíveis, criminais ou administrativas, em caso de descumprimento das obrigações previstas nesta Lei, assegurados o devido processo legal, a ampla defesa e o contraditório, os infratores estarão sujeitos às seguintes penalidades: ] III – suspensão temporária das atividades;",urn:lex:br:federal:lei:2025-09-17;15211!art35_cpt_inc3
"INC","lei_15211_20250917, Art. 35., caput, Inciso IV",436,437,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. Sem prejuízo das demais sanções cíveis, criminais ou administrativas, em caso de descumprimento das obrigações previstas nesta Lei, assegurados o devido processo legal, a ampla defesa e o contraditório, os infratores estarão sujeitos às seguintes penalidades: ] IV – proibição de exercício das atividades.",urn:lex:br:federal:lei:2025-09-17;15211!art35_cpt_inc4
"INC","lei_15211_20250917, Art. 35., § 1º, Inciso I",440,441,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. § 1º Para fixação e gradação da sanção, deverão ser observadas, além da proporcionalidade e da razoabilidade, as seguintes circunstâncias: ] I – a gravidade da infração, considerados os seus motivos e a extensão do dano nas esferas individual e coletiva;",urn:lex:br:federal:lei:2025-09-17;15211!art35_par1_inc1
"INC","lei_15211_20250917, Art. 35., § 1º, Inciso II",442,443,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. § 1º Para fixação e gradação da sanção, deverão ser observadas, além da proporcionalidade e da razoabilidade, as seguintes circunstâncias: ] II – a reincidência na prática de infrações previstas nesta Lei;",urn:lex:br:federal:lei:2025-09-17;15211!art35_par1_inc2
"INC","lei_15211_20250917, Art. 35., § 1º, Inciso III",444,445,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. § 1º Para fixação e gradação da sanção, deverão ser observadas, além da proporcionalidade e da razoabilidade, as seguintes circunstâncias: ] III – a capacidade econômica do infrator, no caso de aplicação da sanção de multa;",urn:lex:br:federal:lei:2025-09-17;15211!art35_par1_inc3
"INC","lei_15211_20250917, Art. 35., § 1º, Inciso IV",446,447,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 35. § 1º Para fixação e gradação da sanção, deverão ser observadas, além da proporcionalidade e da razoabilidade, as seguintes circunstâncias: ] IV – a finalidade social do fornecedor e o impacto sobre a coletividade no que se refere ao fluxo de informações no território nacional.",urn:lex:br:federal:lei:2025-09-17;15211!art35_par1_inc4
"INC","lei_15211_20250917, Art. 39., § 1º, Inciso I",486,487,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: ] I – observem as normas de classificação indicativa do Poder Executivo, quando existentes, ou, na sua ausência, os critérios de adequação etária e sinalização clara de conteúdos potencialmente nocivos a crianças e a adolescentes, conforme regulamento;",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc1
"INC","lei_15211_20250917, Art. 39., § 1º, Inciso II",488,489,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: ] II – ofereçam transparência na classificação etária dos conteúdos;",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc2
"INC","lei_15211_20250917, Art. 39., § 1º, Inciso III",490,499,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: ] III – disponibilizem mecanismos técnicos de mediação parental de acesso facilitado que permitam aos pais ou responsáveis legais exercer o controle sobre a forma com que crianças e adolescentes usam o serviço, a fim de possibilitar a restrição de: a) conteúdos, por faixa etária; b) dados pessoais tratados; c) interação com outros usuários; e d) transações comerciais;",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc3
"INC","lei_15211_20250917, Art. 39., § 1º, Inciso IV",500,501,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: ] IV – ofereçam canais acessíveis para recebimento de denúncias, exclusivamente quanto a conteúdos em desconformidade com a classificação atribuída ou que violem direitos de crianças e de adolescentes, conforme regulamento.",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc4
"ALI","lei_15211_20250917, Art. 39., § 1º, Inciso III, Alínea a",491,492,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: III – disponibilizem mecanismos técnicos de mediação parental de acesso facilitado que permitam aos pais ou responsáveis legais exercer o controle sobre a forma com que crianças e adolescentes usam o serviço, a fim de possibilitar a restrição de: ] a) conteúdos, por faixa etária;",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc3_ali1
"ALI","lei_15211_20250917, Art. 39., § 1º, Inciso III, Alínea b",493,494,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: III – disponibilizem mecanismos técnicos de mediação parental de acesso facilitado que permitam aos pais ou responsáveis legais exercer o controle sobre a forma com que crianças e adolescentes usam o serviço, a fim de possibilitar a restrição de: ] b) dados pessoais tratados;",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc3_ali2
"ALI","lei_15211_20250917, Art. 39., § 1º, Inciso III, Alínea c",495,496,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: III – disponibilizem mecanismos técnicos de mediação parental de acesso facilitado que permitam aos pais ou responsáveis legais exercer o controle sobre a forma com que crianças e adolescentes usam o serviço, a fim de possibilitar a restrição de: ] c) interação com outros usuários; e",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc3_ali3
"ALI","lei_15211_20250917, Art. 39., § 1º, Inciso III, Alínea d",497,498,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 39. § 1º Os provedores dos serviços com controle editorial e os provedores de conteúdos protegidos por direitos autorais previamente licenciados de agente econômico responsável que não se confunda com usuário final estarão dispensados do cumprimento das obrigações previstas nos artigos referidos no caput deste artigo, desde que: III – disponibilizem mecanismos técnicos de mediação parental de acesso facilitado que permitam aos pais ou responsáveis legais exercer o controle sobre a forma com que crianças e adolescentes usam o serviço, a fim de possibilitar a restrição de: ] d) transações comerciais;",urn:lex:br:federal:lei:2025-09-17;15211!art39_par1_inc3_ali4
