Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_9784_19990129, Art. 45., caput",347,348,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Em caso de risco iminente, a Administração Pública poderá motivadamente adotar providências acauteladoras sem a prévia manifestação do interessado.",urn:lex:br:federal:lei:1999-01-29;9784!art45_cpt
"CPT","lei_9784_19990129, Art. 46., caput",351,352,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] Os interessados têm direito à vista do processo e a obter certidões ou cópias reprográficas dos dados e documentos que o integram, ressalvados os dados e documentos de terceiros protegidos por sigilo ou pelo direito à privacidade, à honra e à imagem.",urn:lex:br:federal:lei:1999-01-29;9784!art46_cpt
"CPT","lei_9784_19990129, Art. 47., caput",355,356,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA INSTRUÇÃO | ] O órgão de instrução que não for competente para emitir a decisão final elaborará relatório indicando o pedido inicial, o conteúdo das fases do procedimento e formulará proposta de decisão, objetivamente justificada, encaminhando o processo à autoridade competente.",urn:lex:br:federal:lei:1999-01-29;9784!art47_cpt
"CPT","lei_9784_19990129, Art. 48., caput",361,362,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO DEVER DE DECIDIR | ] A Administração tem o dever de explicitamente emitir decisão nos processos administrativos e sobre solicitações ou reclamações, em matéria de sua competência.",urn:lex:br:federal:lei:1999-01-29;9784!art48_cpt
"CPT","lei_9784_19990129, Art. 49., caput",365,366,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO DEVER DE DECIDIR | ] Concluída a instrução de processo administrativo, a Administração tem o prazo de até trinta dias para decidir, salvo prorrogação por igual período expressamente motivada.",urn:lex:br:federal:lei:1999-01-29;9784!art49_cpt
"CPT","lei_9784_19990129, Art. 49-A., caput",371,376,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] No âmbito da Administração Pública federal, as decisões administrativas que exijam a participação de 3 (três) ou mais setores, órgãos ou entidades poderão ser tomadas mediante decisão coordenada, sempre que: for justificável pela relevância da matéria; e houver discordância que prejudique a celeridade do processo administrativo decisório.",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_cpt
"PAR","lei_9784_19990129, Art. 49-A., § 1º",377,378,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Para os fins desta Lei, considera-se decisão coordenada a instância de natureza interinstitucional ou intersetorial que atua de forma compartilhada com a finalidade de simplificar o processo administrativo mediante participação concomitante de todas as autoridades e agentes decisórios e dos responsáveis pela instrução técnico-jurídica, observada a natureza do objeto e a compatibilidade do procedimento e de sua formalização com a legislação pertinente.",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par1
"PAR","lei_9784_19990129, Art. 49-A., § 2º",379,380,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] (VETADO na Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par2
"PAR","lei_9784_19990129, Art. 49-A., § 3º",381,382,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] (VETADO na Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par3
"PAR","lei_9784_19990129, Art. 49-A., § 4º",383,384,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] A decisão coordenada não exclui a responsabilidade originária de cada órgão ou autoridade envolvida.",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par4
"PAR","lei_9784_19990129, Art. 49-A., § 5º",385,386,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] A decisão coordenada obedecerá aos princípios da legalidade, da eficiência e da transparência, com utilização, sempre que necessário, da simplificação do procedimento e da concentração das instâncias decisórias.",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par5
"PAR","lei_9784_19990129, Art. 49-A., § 6º",387,394,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Não se aplica a decisão coordenada aos processos administrativos: de licitação; relacionados ao poder sancionador; ou em que estejam envolvidas autoridades de Poderes distintos. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par6
"CPT","lei_9784_19990129, Art. 49-B., caput",397,398,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Poderão habilitar-se a participar da decisão coordenada, na qualidade de ouvintes, os interessados de que trata o art. 9º desta Lei.",urn:lex:br:federal:lei:1999-01-29;9784!art49-2_cpt
"PAR","lei_9784_19990129, Art. 49-B., Parágrafo único.",399,400,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] A participação na reunião, que poderá incluir direito a voz, será deferida por decisão irrecorrível da autoridade responsável pela convocação da decisão coordenada. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-2_par1u
"CPT","lei_9784_19990129, Art. 49-C., caput",403,404,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] (VETADO na Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-3_cpt
"CPT","lei_9784_19990129, Art. 49-D., caput",407,408,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Os participantes da decisão coordenada deverão ser intimados na forma do art. 26 desta Lei. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-4_cpt
"CPT","lei_9784_19990129, Art. 49-E., caput",411,412,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Cada órgão ou entidade participante é responsável pela elaboração de documento específico sobre o tema atinente à respectiva competência, a fim de subsidiar os trabalhos e integrar o processo da decisão coordenada.",urn:lex:br:federal:lei:1999-01-29;9784!art49-5_cpt
"PAR","lei_9784_19990129, Art. 49-E., Parágrafo único.",413,414,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] O documento previsto no caput deste artigo abordará a questão objeto da decisão coordenada e eventuais precedentes. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-5_par1u
"CPT","lei_9784_19990129, Art. 49-F., caput",417,418,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Eventual dissenso na solução do objeto da decisão coordenada deverá ser manifestado durante as reuniões, de forma fundamentada, acompanhado das propostas de solução e de alteração necessárias para a resolução da questão.",urn:lex:br:federal:lei:1999-01-29;9784!art49-6_cpt
"PAR","lei_9784_19990129, Art. 49-F., Parágrafo único.",419,420,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Não poderá ser arguida matéria estranha ao objeto da convocação. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-6_par1u
"CPT","lei_9784_19990129, Art. 49-G., caput",423,436,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: relato sobre os itens da pauta; síntese dos fundamentos aduzidos; síntese das teses pertinentes ao objeto da convocação; registro das orientações, das diretrizes, das soluções ou das propostas de atos governamentais relativos ao objeto da convocação; posicionamento dos participantes para subsidiar futura atuação governamental em matéria idêntica ou similar; e decisão de cada órgão ou entidade relativa à matéria sujeita à sua competência.",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_cpt
"PAR","lei_9784_19990129, Art. 49-G., § 1º",437,438,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] Até a assinatura da ata, poderá ser complementada a fundamentação da decisão da autoridade ou do agente a respeito de matéria de competência do órgão ou da entidade representada.",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_par1
"PAR","lei_9784_19990129, Art. 49-G., § 2º",439,440,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] (VETADO na Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_par2
"PAR","lei_9784_19990129, Art. 49-G., § 3º",441,442,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DECISÃO COORDENADA (Capítulo acrescido pela Lei nº 14.210, de 30.9.2021) | ] A ata será publicada por extrato no Diário Oficial da União, do qual deverão constar, além do registro referido no inciso IV do caput deste artigo, os dados identificadores da decisão coordenada e o órgão e o local em que se encontra a ata em seu inteiro teor, para conhecimento dos interessados. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_par3
"CPT","lei_9784_19990129, Art. 50., caput",447,464,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA MOTIVAÇÃO | ] Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: neguem, limitem ou afetem direitos ou interesses; imponham ou agravem deveres, encargos ou sanções; decidam processos administrativos de concurso ou seleção pública; dispensem ou declarem a inexigibilidade de processo licitatório; decidam recursos administrativos; decorram de reexame de ofício; deixem de aplicar jurisprudência firmada sobre a questão ou discrepem de pareceres, laudos, propostas e relatórios oficiais; importem anulação, revogação, suspensão ou convalidação de ato administrativo.",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt
"PAR","lei_9784_19990129, Art. 50., § 1º",465,466,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA MOTIVAÇÃO | ] A motivação deve ser explícita, clara e congruente, podendo consistir em declaração de concordância com fundamentos de anteriores pareceres, informações, decisões ou propostas, que, neste caso, serão parte integrante do ato.",urn:lex:br:federal:lei:1999-01-29;9784!art50_par1
"PAR","lei_9784_19990129, Art. 50., § 2º",467,468,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA MOTIVAÇÃO | ] Na solução de vários assuntos da mesma natureza, pode ser utilizado meio mecânico que reproduza os fundamentos das decisões, desde que não prejudique direito ou garantia dos interessados.",urn:lex:br:federal:lei:1999-01-29;9784!art50_par2
"PAR","lei_9784_19990129, Art. 50., § 3º",469,470,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA MOTIVAÇÃO | ] A motivação das decisões de órgãos colegiados e comissões ou de decisões orais constará da respectiva ata ou de termo escrito.",urn:lex:br:federal:lei:1999-01-29;9784!art50_par3
